,timestamp,stored,actor,verb,object,result
504,2023-05-10 06:37:05.445000+00:00,2023-05-10T06:37:05.445Z,Android201,Suggested,asia|NOK,"{""score"":{""raw"":0}}"
503,2023-05-10 06:37:06.595000+00:00,2023-05-10T06:37:06.595Z,PC024,Suggested,africa|NOK,
502,2023-05-10 06:37:07.175000+00:00,2023-05-10T06:37:07.175Z,PC029,Suggested,north-america|NOK,
501,2023-05-10 06:37:08.886000+00:00,2023-05-10T06:37:08.886Z,PC028,Suggested,africa|NOK,
500,2023-05-10 06:37:09.434000+00:00,2023-05-10T06:37:09.434Z,Android202,Swiped,Left,"{""score"":{""raw"":0}}"
499,2023-05-10 06:37:09.648000+00:00,2023-05-10T06:37:09.648Z,Android202,Swiped,Right,"{""score"":{""raw"":0}}"
498,2023-05-10 06:37:09.848000+00:00,2023-05-10T06:37:09.848Z,PC023,Suggested,antarctica|NOK,
497,2023-05-10 06:37:10.965000+00:00,2023-05-10T06:37:10.965Z,Android202,Swiped,Left,"{""score"":{""raw"":0}}"
496,2023-05-10 06:37:10.998000+00:00,2023-05-10T06:37:10.998Z,Android203,Suggested,oceania|NOK,"{""score"":{""raw"":0}}"
495,2023-05-10 06:37:11.786000+00:00,2023-05-10T06:37:11.786Z,iPad202,Suggested,oceania|NOK,"{""score"":{""raw"":0}}"
494,2023-05-10 06:37:12.580000+00:00,2023-05-10T06:37:12.580Z,Iphone202,Suggested,africa|NOK,"{""score"":{""raw"":0}}"
493,2023-05-10 06:37:15.307000+00:00,2023-05-10T06:37:15.307Z,PC026,Suggested,oceania|NOK,
492,2023-05-10 06:37:16.946000+00:00,2023-05-10T06:37:16.946Z,PC011,Suggested,europe|NOK,
491,2023-05-10 06:37:19.540000+00:00,2023-05-10T06:37:19.540Z,Tablet201,Suggested,africa|NOK,"{""score"":{""raw"":0}}"
490,2023-05-10 06:37:20.117000+00:00,2023-05-10T06:37:20.117Z,Android202,Swiped,Right,"{""score"":{""raw"":0}}"
489,2023-05-10 06:37:24.639000+00:00,2023-05-10T06:37:24.639Z,PC022,Suggested,africa|NOK,
488,2023-05-10 06:37:30.946000+00:00,2023-05-10T06:37:30.946Z,Android202,Swiped,Left,"{""score"":{""raw"":0}}"
487,2023-05-10 06:37:31.105000+00:00,2023-05-10T06:37:31.105Z,Android202,Swiped,Right,"{""score"":{""raw"":0}}"
486,2023-05-10 06:37:33.779000+00:00,2023-05-10T06:37:33.779Z,Android202,Placed,"(-0.10370559921458435,_-0.1608174486580525, 0.46193379827923825), (-18.76, 102.65)",
485,2023-05-10 06:37:34.345000+00:00,2023-05-10T06:37:34.345Z,Android202,Swiped,Left,"{""score"":{""raw"":0}}"
484,2023-05-10 06:37:34.615000+00:00,2023-05-10T06:37:34.615Z,Android202,Swiped,Right,"{""score"":{""raw"":0}}"
483,2023-05-10 06:37:35.178000+00:00,2023-05-10T06:37:35.178Z,Android201,Suggested,,"{""score"":{""raw"":0}}"
482,2023-05-10 06:37:35.811000+00:00,2023-05-10T06:37:35.811Z,Android202,Canceled,"(-0.10370559921458435,_-0.1608174486580525, 0.46193379827923825), (-18.76, 102.65)",
481,2023-05-10 06:37:38.141000+00:00,2023-05-10T06:37:38.141Z,Android202,Swiped,Left,"{""score"":{""raw"":0}}"
480,2023-05-10 06:37:45.983000+00:00,2023-05-10T06:37:45.983Z,Android202,Placed,"(-0.1700834539758614,_0.2713044759024786, 0.384012320008362), (32.86, 113.89)",
479,2023-05-10 06:37:46.446000+00:00,2023-05-10T06:37:46.446Z,PC029,Suggested,down|,
478,2023-05-10 06:37:48.002000+00:00,2023-05-10T06:37:48.002Z,iPad202,Suggested,,"{""score"":{""raw"":0}}"
477,2023-05-10 06:37:48.360000+00:00,2023-05-10T06:37:48.360Z,Teacher,Assigned,3;Android202,
476,2023-05-10 06:37:48.360000+00:00,2023-05-10T06:37:48.360Z,Android202,Sent,"(-0.16919906437397003,_0.27465569972991943, 0.38201555609703064), (32.86, 113.89) 1",
475,2023-05-10 06:37:48.364000+00:00,2023-05-10T06:37:48.364Z,Teacher,Checked,"{""type"":""Answer"",""sender"":""#u_s_Android202"",""name"":""Earth"",""screenshot"":"""",""px"":-0.16919906437397003,""py"":0.27465569972991943,""pz"":0.38201555609703064,""sx"":0.0020000000949949026,""sy"":0.0020000000949949026,""sz"":0.0020000000949949026,""rx"":0.945167064666748,""ry"":-0.025638965889811516,""rz"":-0.31644517183303833,""time_left"":1.115971326828003}",
474,2023-05-10 06:37:51.461000+00:00,2023-05-10T06:37:51.461Z,Teacher,Asked,1/6,
473,2023-05-10 06:37:55.750000+00:00,2023-05-10T06:37:55.750Z,Iphone202,Accepted,6,"{""score"":{""raw"":0}}"
472,2023-05-10 06:37:55.938000+00:00,2023-05-10T06:37:55.938Z,Teacher,Set Turn,Iphone202,
471,2023-05-10 06:37:58.726000+00:00,2023-05-10T06:37:58.726Z,Iphone202,Swiped,Left,"{""score"":{""raw"":0}}"
470,2023-05-10 06:37:58.790000+00:00,2023-05-10T06:37:58.790Z,Android204,Suggested,africa|OK,"{""score"":{""raw"":0}}"
469,2023-05-10 06:37:59.005000+00:00,2023-05-10T06:37:59.005Z,PC029,Suggested,asia|NOK,
468,2023-05-10 06:38:00.206000+00:00,2023-05-10T06:38:00.206Z,Tablet202,Suggested,asia|NOK,"{""score"":{""raw"":0}}"
467,2023-05-10 06:38:00.785000+00:00,2023-05-10T06:38:00.785Z,Android201,Suggested,africa|OK,"{""score"":{""raw"":0}}"
466,2023-05-10 06:38:01.545000+00:00,2023-05-10T06:38:01.545Z,PC011,Suggested,oceania|NOK,
465,2023-05-10 06:38:01.662000+00:00,2023-05-10T06:38:01.662Z,PC028,Suggested,asia|NOK,
464,2023-05-10 06:38:05.046000+00:00,2023-05-10T06:38:05.046Z,iPad202,Suggested,asia|NOK,"{""score"":{""raw"":0}}"
463,2023-05-10 06:38:05.259000+00:00,2023-05-10T06:38:05.259Z,PC025,Suggested,africa|OK,
462,2023-05-10 06:38:05.956000+00:00,2023-05-10T06:38:05.956Z,Iphone202,Placed,"(0.30023548978846776,_0.19962320054863014, 0.34642362833338025), (23.53, 49.09)",
461,2023-05-10 06:38:07.640000+00:00,2023-05-10T06:38:07.640Z,PC023,Suggested,up|,
460,2023-05-10 06:38:08.458000+00:00,2023-05-10T06:38:08.458Z,PC025,Suggested,up|,
459,2023-05-10 06:38:08.524000+00:00,2023-05-10T06:38:08.524Z,Android201,Suggested,,"{""score"":{""raw"":0}}"
458,2023-05-10 06:38:08.608000+00:00,2023-05-10T06:38:08.608Z,Android203,Suggested,asia|NOK,"{""score"":{""raw"":0}}"
457,2023-05-10 06:38:08.695000+00:00,2023-05-10T06:38:08.695Z,iPhone201,Suggested,asia|NOK,"{""score"":{""raw"":0}}"
456,2023-05-10 06:38:08.722000+00:00,2023-05-10T06:38:08.722Z,Android204,Suggested,,"{""score"":{""raw"":0}}"
455,2023-05-10 06:38:08.791000+00:00,2023-05-10T06:38:08.791Z,PC022,Suggested,up|,
454,2023-05-10 06:38:09.843000+00:00,2023-05-10T06:38:09.843Z,Tablet201,Suggested,asia|NOK,"{""score"":{""raw"":0}}"
453,2023-05-10 06:38:11.497000+00:00,2023-05-10T06:38:11.497Z,PC029,Suggested,down|,
452,2023-05-10 06:38:11.682000+00:00,2023-05-10T06:38:11.682Z,PC028,Suggested,up|,
451,2023-05-10 06:38:12.346000+00:00,2023-05-10T06:38:12.346Z,Tablet202,Suggested,,"{""score"":{""raw"":0}}"
450,2023-05-10 06:38:14.817000+00:00,2023-05-10T06:38:14.817Z,iPad202,Suggested,,"{""score"":{""raw"":0}}"
449,2023-05-10 06:38:15.197000+00:00,2023-05-10T06:38:15.197Z,PC011,Suggested,down|,
448,2023-05-10 06:38:15.971000+00:00,2023-05-10T06:38:15.971Z,Iphone202,Sent,"(0.2995780408382416,_0.2019128054380417, 0.3456650376319885), (23.53, 49.09) 31",
447,2023-05-10 06:38:15.997000+00:00,2023-05-10T06:38:15.997Z,Teacher,Assigned,4.1;Iphone202,
446,2023-05-10 06:38:16.007000+00:00,2023-05-10T06:38:16.007Z,Teacher,Checked,"{""type"":""Answer"",""sender"":""#u_s_Iphone202"",""name"":""Earth"",""screenshot"":"""",""px"":0.2995780408382416,""py"":0.2019128054380417,""pz"":0.3456650376319885,""sx"":0.0020000000949949026,""sy"":0.0020000000949949026,""sz"":0.0020000000949949026,""rx"":0.48536157608032227,""ry"":-0.4215279519557953,""rz"":0.7096645832061768,""time_left"":30.80805206298828}",
445,2023-05-10 06:38:18.976000+00:00,2023-05-10T06:38:18.976Z,Teacher,Asked,1/7,
444,2023-05-10 06:38:23.625000+00:00,2023-05-10T06:38:23.625Z,Tablet202,Accepted,7,"{""score"":{""raw"":0}}"
443,2023-05-10 06:38:24.256000+00:00,2023-05-10T06:38:24.256Z,Teacher,Set Turn,Tablet202,
442,2023-05-10 06:38:26.944000+00:00,2023-05-10T06:38:26.944Z,PC023,Suggested,asia|NOK,
441,2023-05-10 06:38:27.400000+00:00,2023-05-10T06:38:27.400Z,Android204,Suggested,africa|NOK,"{""score"":{""raw"":0}}"
440,2023-05-10 06:38:28.041000+00:00,2023-05-10T06:38:28.041Z,PC025,Suggested,africa|NOK,
439,2023-05-10 06:38:28.071000+00:00,2023-05-10T06:38:28.071Z,Android203,Suggested,south-america|NOK,"{""score"":{""raw"":0}}"
438,2023-05-10 06:38:28.160000+00:00,2023-05-10T06:38:28.160Z,PC011,Suggested,south-america|NOK,
437,2023-05-10 06:38:28.738000+00:00,2023-05-10T06:38:28.738Z,Tablet201,Suggested,africa|NOK,"{""score"":{""raw"":0}}"
436,2023-05-10 06:38:28.821000+00:00,2023-05-10T06:38:28.821Z,PC026,Suggested,africa|NOK,
435,2023-05-10 06:38:28.948000+00:00,2023-05-10T06:38:28.948Z,Tablet202,Swiped,Left,"{""score"":{""raw"":0}}"
434,2023-05-10 06:38:29.919000+00:00,2023-05-10T06:38:29.919Z,PC024,Suggested,africa|NOK,
433,2023-05-10 06:38:32.273000+00:00,2023-05-10T06:38:32.273Z,PC029,Suggested,antarctica|NOK,
432,2023-05-10 06:38:32.668000+00:00,2023-05-10T06:38:32.668Z,PC021,Suggested,africa|NOK,
431,2023-05-10 06:38:32.926000+00:00,2023-05-10T06:38:32.926Z,Iphone202,Suggested,oceania|OK,"{""score"":{""raw"":0}}"
430,2023-05-10 06:38:33.205000+00:00,2023-05-10T06:38:33.205Z,iPad202,Suggested,oceania|OK,"{""score"":{""raw"":0}}"
429,2023-05-10 06:38:34.461000+00:00,2023-05-10T06:38:34.461Z,PC028,Suggested,oceania|OK,
428,2023-05-10 06:38:34.476000+00:00,2023-05-10T06:38:34.476Z,Tablet202,Swiped,Right,"{""score"":{""raw"":0}}"
427,2023-05-10 06:38:34.588000+00:00,2023-05-10T06:38:34.588Z,iPhone201,Suggested,oceania|OK,"{""score"":{""raw"":0}}"
426,2023-05-10 06:38:37.424000+00:00,2023-05-10T06:38:37.424Z,Android201,Suggested,oceania|OK,"{""score"":{""raw"":0}}"
425,2023-05-10 06:38:38.555000+00:00,2023-05-10T06:38:38.555Z,Tablet202,Swiped,Left,"{""score"":{""raw"":0}}"
424,2023-05-10 06:38:47.215000+00:00,2023-05-10T06:38:47.215Z,Tablet202,Placed,"(-0.285740791469412,_-0.23491930771618888, 0.336400513962529), (-28.02, 130.34)",
423,2023-05-10 06:38:48.392000+00:00,2023-05-10T06:38:48.392Z,iPad202,Suggested,,"{""score"":{""raw"":0}}"
422,2023-05-10 06:38:49.178000+00:00,2023-05-10T06:38:49.178Z,Android204,Suggested,,"{""score"":{""raw"":0}}"
421,2023-05-10 06:38:49.324000+00:00,2023-05-10T06:38:49.324Z,PC029,Suggested,down|,
420,2023-05-10 06:38:50.405000+00:00,2023-05-10T06:38:50.405Z,Tablet201,Suggested,,"{""score"":{""raw"":0}}"
419,2023-05-10 06:38:51.326000+00:00,2023-05-10T06:38:51.326Z,Iphone202,Suggested,,"{""score"":{""raw"":0}}"
418,2023-05-10 06:38:52.138000+00:00,2023-05-10T06:38:52.138Z,Android203,Suggested,,"{""score"":{""raw"":0}}"
417,2023-05-10 06:38:52.565000+00:00,2023-05-10T06:38:52.565Z,Android201,Suggested,,"{""score"":{""raw"":0}}"
416,2023-05-10 06:38:54.496000+00:00,2023-05-10T06:38:54.496Z,PC025,Suggested,down|,
415,2023-05-10 06:38:55.093000+00:00,2023-05-10T06:38:55.093Z,PC011,Suggested,down|,
414,2023-05-10 06:38:56.412000+00:00,2023-05-10T06:38:56.412Z,PC024,Suggested,up|,
413,2023-05-10 06:38:57.450000+00:00,2023-05-10T06:38:57.450Z,PC021,Suggested,up|,
412,2023-05-10 06:38:57.667000+00:00,2023-05-10T06:38:57.667Z,Tablet202,Sent,"(-0.28451499342918396,_-0.23844276368618011, 0.33495739102363586), (-28.02, 130.34) 22",
411,2023-05-10 06:38:57.703000+00:00,2023-05-10T06:38:57.703Z,Teacher,Assigned,8.6;Tablet202,
410,2023-05-10 06:38:57.713000+00:00,2023-05-10T06:38:57.713Z,Teacher,Checked,"{""type"":""Answer"",""sender"":""#u_s_Tablet202"",""name"":""Earth"",""screenshot"":"""",""px"":-0.28451499342918396,""py"":-0.23844276368618011,""pz"":0.33495739102363586,""sx"":0.0020000000949949026,""sy"":0.0020000000949949026,""sz"":0.0020000000949949026,""rx"":0.7555426955223083,""ry"":0.06278050690889359,""rz"":0.647962212562561,""time_left"":21.933870315551758}",
409,2023-05-10 06:39:00.638000+00:00,2023-05-10T06:39:00.638Z,Teacher,Asked,1/8,
408,2023-05-10 06:39:05.345000+00:00,2023-05-10T06:39:05.345Z,iPad202,Swiped,Right,"{""score"":{""raw"":0}}"
407,2023-05-10 06:39:05.757000+00:00,2023-05-10T06:39:05.757Z,Android203,Accepted,8,"{""score"":{""raw"":0}}"
406,2023-05-10 06:39:06.038000+00:00,2023-05-10T06:39:06.038Z,Teacher,Set Turn,Android203,
405,2023-05-10 06:39:08.804000+00:00,2023-05-10T06:39:08.804Z,iPad202,Swiped,Right,"{""score"":{""raw"":0}}"
404,2023-05-10 06:39:09.158000+00:00,2023-05-10T06:39:09.158Z,PC028,Suggested,asia|OK,
403,2023-05-10 06:39:09.278000+00:00,2023-05-10T06:39:09.278Z,Tablet202,Suggested,asia|OK,"{""score"":{""raw"":0}}"
402,2023-05-10 06:39:09.816000+00:00,2023-05-10T06:39:09.816Z,PC026,Suggested,asia|OK,
401,2023-05-10 06:39:11.509000+00:00,2023-05-10T06:39:11.509Z,Android203,Swiped,Left,"{""score"":{""raw"":0}}"
400,2023-05-10 06:39:11.582000+00:00,2023-05-10T06:39:11.582Z,Android201,Suggested,asia|OK,"{""score"":{""raw"":0}}"
399,2023-05-10 06:39:12.062000+00:00,2023-05-10T06:39:12.062Z,PC011,Suggested,asia|OK,
398,2023-05-10 06:39:12.802000+00:00,2023-05-10T06:39:12.802Z,Android204,Suggested,asia|OK,"{""score"":{""raw"":0}}"
397,2023-05-10 06:39:13.561000+00:00,2023-05-10T06:39:13.561Z,iPhone201,Suggested,asia|OK,"{""score"":{""raw"":0}}"
396,2023-05-10 06:39:13.600000+00:00,2023-05-10T06:39:13.600Z,iPad202,Suggested,asia|OK,"{""score"":{""raw"":0}}"
395,2023-05-10 06:39:14.919000+00:00,2023-05-10T06:39:14.919Z,Tablet201,Suggested,asia|OK,"{""score"":{""raw"":0}}"
394,2023-05-10 06:39:15.786000+00:00,2023-05-10T06:39:15.786Z,PC025,Suggested,asia|OK,
393,2023-05-10 06:39:15.800000+00:00,2023-05-10T06:39:15.800Z,Android203,Swiped,Left,"{""score"":{""raw"":0}}"
392,2023-05-10 06:39:15.813000+00:00,2023-05-10T06:39:15.813Z,PC029,Suggested,europe|NOK,
391,2023-05-10 06:39:17.616000+00:00,2023-05-10T06:39:17.616Z,Iphone202,Suggested,asia|OK,"{""score"":{""raw"":0}}"
390,2023-05-10 06:39:17.662000+00:00,2023-05-10T06:39:17.662Z,PC022,Suggested,asia|OK,
389,2023-05-10 06:39:27.094000+00:00,2023-05-10T06:39:27.094Z,iPhone201,Placed,Earth,"{""score"":{""raw"":0}}"
388,2023-05-10 06:39:27.550000+00:00,2023-05-10T06:39:27.550Z,Android203,Swiped,Right,"{""score"":{""raw"":0}}"
387,2023-05-10 06:39:35.209000+00:00,2023-05-10T06:39:35.209Z,Android203,Placed,"(-0.0713988729967458,_0.24991279837368874, 0.4271371467863746), (29.99, 99.49)",
386,2023-05-10 06:39:36.062000+00:00,2023-05-10T06:39:36.062Z,PC029,Suggested,down|,
385,2023-05-10 06:39:36.637000+00:00,2023-05-10T06:39:36.637Z,Tablet202,Suggested,,"{""score"":{""raw"":0}}"
384,2023-05-10 06:39:37.288000+00:00,2023-05-10T06:39:37.288Z,PC028,Suggested,up|,
383,2023-05-10 06:39:37.729000+00:00,2023-05-10T06:39:37.729Z,Tablet201,Suggested,,"{""score"":{""raw"":0}}"
382,2023-05-10 06:39:38.044000+00:00,2023-05-10T06:39:38.044Z,Android201,Suggested,,"{""score"":{""raw"":0}}"
381,2023-05-10 06:39:38.069000+00:00,2023-05-10T06:39:38.069Z,Android204,Suggested,,"{""score"":{""raw"":0}}"
380,2023-05-10 06:39:38.669000+00:00,2023-05-10T06:39:38.669Z,PC022,Suggested,up|,
379,2023-05-10 06:39:38.765000+00:00,2023-05-10T06:39:38.765Z,iPad202,Suggested,,"{""score"":{""raw"":0}}"
378,2023-05-10 06:39:38.931000+00:00,2023-05-10T06:39:38.931Z,Iphone202,Suggested,,"{""score"":{""raw"":0}}"
377,2023-05-10 06:39:40.317000+00:00,2023-05-10T06:39:40.317Z,PC011,Suggested,down|,
376,2023-05-10 06:39:40.434000+00:00,2023-05-10T06:39:40.434Z,Android203,Canceled,"(-0.0713988729967458,_0.24991279837368874, 0.4271371467863746), (29.99, 99.49)",
375,2023-05-10 06:39:47.829000+00:00,2023-05-10T06:39:47.829Z,PC024,Suggested,asia|OK,
374,2023-05-10 06:39:48.608000+00:00,2023-05-10T06:39:48.608Z,Android203,Placed,"(-0.0987693186390211,_0.19052962526047493, 0.451600304559463), (22.40, 102.34)",
373,2023-05-10 06:39:48.638000+00:00,2023-05-10T06:39:48.638Z,PC028,Suggested,up|,
372,2023-05-10 06:39:49.459000+00:00,2023-05-10T06:39:49.459Z,Tablet202,Suggested,,"{""score"":{""raw"":0}}"
371,2023-05-10 06:39:49.678000+00:00,2023-05-10T06:39:49.678Z,PC026,Suggested,up|,
370,2023-05-10 06:39:50.218000+00:00,2023-05-10T06:39:50.218Z,Android201,Suggested,,"{""score"":{""raw"":0}}"
369,2023-05-10 06:39:50.242000+00:00,2023-05-10T06:39:50.242Z,PC024,Suggested,up|,
368,2023-05-10 06:39:50.467000+00:00,2023-05-10T06:39:50.467Z,iPhone201,Suggested,,"{""score"":{""raw"":0}}"
367,2023-05-10 06:39:50.534000+00:00,2023-05-10T06:39:50.534Z,PC022,Suggested,up|,
366,2023-05-10 06:39:51.088000+00:00,2023-05-10T06:39:51.088Z,Android204,Suggested,,"{""score"":{""raw"":0}}"
365,2023-05-10 06:39:51.451000+00:00,2023-05-10T06:39:51.451Z,Teacher,Assigned,7.7;Android203,
364,2023-05-10 06:39:51.453000+00:00,2023-05-10T06:39:51.453Z,Android203,Sent,"(-0.09856454282999039,_0.1928386092185974, 0.4506640136241913), (22.40, 102.34) 9",
363,2023-05-10 06:39:51.579000+00:00,2023-05-10T06:39:51.579Z,Teacher,Checked,"{""type"":""Answer"",""sender"":""#u_s_Android203"",""name"":""Earth"",""screenshot"":"""",""px"":-0.09856454282999039,""py"":0.1928386092185974,""pz"":0.4506640136241913,""sx"":0.0020000000949949026,""sy"":0.0020000000949949026,""sz"":0.0020000000949949026,""rx"":0.9332264065742493,""ry"":0.036833830177783966,""rz"":-0.34306272864341736,""time_left"":8.68290901184082}",
362,2023-05-10 06:39:54.512000+00:00,2023-05-10T06:39:54.512Z,Teacher,Ended,1/landmarks,
361,2023-05-10 06:41:50.618000+00:00,2023-05-10T06:41:50.618Z,Teacher,Started,cities,
360,2023-05-10 06:41:50.637000+00:00,2023-05-10T06:41:50.637Z,Teacher,Asked,3/0,
359,2023-05-10 06:41:53.507000+00:00,2023-05-10T06:41:53.507Z,Teacher,Set Turn,Android204,
358,2023-05-10 06:41:53.814000+00:00,2023-05-10T06:41:53.814Z,Android204,Accepted,0,"{""score"":{""raw"":0}}"
357,2023-05-10 06:41:56.713000+00:00,2023-05-10T06:41:56.713Z,PC029,Suggested,europe|OK,
356,2023-05-10 06:41:56.749000+00:00,2023-05-10T06:41:56.749Z,Iphone202,Suggested,europe|OK,"{""score"":{""raw"":0}}"
355,2023-05-10 06:41:57.333000+00:00,2023-05-10T06:41:57.333Z,PC028,Suggested,europe|OK,
354,2023-05-10 06:41:57.447000+00:00,2023-05-10T06:41:57.447Z,PC011,Suggested,south-america|NOK,
353,2023-05-10 06:41:58.537000+00:00,2023-05-10T06:41:58.537Z,Android203,Suggested,europe|OK,"{""score"":{""raw"":0}}"
352,2023-05-10 06:41:59.646000+00:00,2023-05-10T06:41:59.646Z,Android201,Suggested,europe|OK,"{""score"":{""raw"":0}}"
351,2023-05-10 06:42:00.266000+00:00,2023-05-10T06:42:00.266Z,Tablet202,Suggested,europe|OK,"{""score"":{""raw"":0}}"
350,2023-05-10 06:42:01.176000+00:00,2023-05-10T06:42:01.176Z,Android204,Placed,"(0.3556262248631357,_0.3514120930837276, 0.006289333877475436), (44.65, 1.01)",
349,2023-05-10 06:42:01.217000+00:00,2023-05-10T06:42:01.217Z,Tablet201,Suggested,europe|OK,"{""score"":{""raw"":0}}"
348,2023-05-10 06:42:02.465000+00:00,2023-05-10T06:42:02.465Z,PC022,Suggested,up|,
347,2023-05-10 06:42:02.892000+00:00,2023-05-10T06:42:02.892Z,PC025,Suggested,down|,
346,2023-05-10 06:42:02.907000+00:00,2023-05-10T06:42:02.907Z,Android204,Sent,"(0.3301803767681122,_0.3754288852214813, 0.005839318037033081), (44.65, 1.01) 33",
345,2023-05-10 06:42:02.923000+00:00,2023-05-10T06:42:02.923Z,Teacher,Checked,"{""type"":""Answer"",""sender"":""#u_s_Android204"",""name"":""Earth"",""screenshot"":"""",""px"":0.3301803767681122,""py"":0.3754288852214813,""pz"":0.005839318037033081,""sx"":0.0020000000949949026,""sy"":0.0020000000949949026,""sz"":0.0020000000949949026,""rx"":-0.1429002732038498,""ry"":-0.39764854311943054,""rz"":-0.9041600823402405,""time_left"":33.011714935302734}",
344,2023-05-10 06:42:02.925000+00:00,2023-05-10T06:42:02.925Z,Teacher,Assigned,8.3;Android204,
343,2023-05-10 06:42:03.122000+00:00,2023-05-10T06:42:03.122Z,iPhone201,Suggested,europe|OK,"{""score"":{""raw"":0}}"
342,2023-05-10 06:42:05.690000+00:00,2023-05-10T06:42:05.690Z,iPhone201,Swiped,Left,"{""score"":{""raw"":0}}"
341,2023-05-10 06:42:05.955000+00:00,2023-05-10T06:42:05.955Z,Teacher,Asked,3/1,
340,2023-05-10 06:42:08.165000+00:00,2023-05-10T06:42:08.165Z,Tablet201,Accepted,1,"{""score"":{""raw"":0}}"
339,2023-05-10 06:42:08.176000+00:00,2023-05-10T06:42:08.176Z,Android202,Suggested,europe|OK,"{""score"":{""raw"":0}}"
338,2023-05-10 06:42:08.503000+00:00,2023-05-10T06:42:08.503Z,Teacher,Set Turn,Tablet201,
337,2023-05-10 06:42:10.415000+00:00,2023-05-10T06:42:10.415Z,PC011,Suggested,asia|NOK,
336,2023-05-10 06:42:10.787000+00:00,2023-05-10T06:42:10.787Z,PC029,Suggested,europe|OK,
335,2023-05-10 06:42:11.221000+00:00,2023-05-10T06:42:11.221Z,Tablet202,Suggested,europe|OK,"{""score"":{""raw"":0}}"
334,2023-05-10 06:42:11.561000+00:00,2023-05-10T06:42:11.561Z,Android202,Suggested,europe|OK,"{""score"":{""raw"":0}}"
333,2023-05-10 06:42:11.664000+00:00,2023-05-10T06:42:11.664Z,PC028,Suggested,europe|OK,
332,2023-05-10 06:42:11.966000+00:00,2023-05-10T06:42:11.966Z,iPad202,Suggested,asia|NOK,"{""score"":{""raw"":0}}"
331,2023-05-10 06:42:12.323000+00:00,2023-05-10T06:42:12.323Z,PC024,Suggested,europe|OK,
330,2023-05-10 06:42:12.426000+00:00,2023-05-10T06:42:12.426Z,Android203,Suggested,europe|OK,"{""score"":{""raw"":0}}"
329,2023-05-10 06:42:12.437000+00:00,2023-05-10T06:42:12.437Z,Android201,Suggested,europe|OK,"{""score"":{""raw"":0}}"
328,2023-05-10 06:42:12.905000+00:00,2023-05-10T06:42:12.905Z,Iphone202,Suggested,europe|OK,"{""score"":{""raw"":0}}"
327,2023-05-10 06:42:13.579000+00:00,2023-05-10T06:42:13.579Z,PC026,Suggested,europe|OK,
326,2023-05-10 06:42:14.362000+00:00,2023-05-10T06:42:14.362Z,iPhone201,Suggested,europe|OK,"{""score"":{""raw"":0}}"
325,2023-05-10 06:42:15.146000+00:00,2023-05-10T06:42:15.146Z,Android203,Swiped,Left,"{""score"":{""raw"":0}}"
324,2023-05-10 06:42:15.685000+00:00,2023-05-10T06:42:15.685Z,Android204,Suggested,europe|OK,"{""score"":{""raw"":0}}"
323,2023-05-10 06:42:16.396000+00:00,2023-05-10T06:42:16.396Z,PC022,Suggested,europe|OK,
322,2023-05-10 06:42:20.543000+00:00,2023-05-10T06:42:20.543Z,PC025,Suggested,europe|OK,
321,2023-05-10 06:42:24.394000+00:00,2023-05-10T06:42:24.394Z,Tablet201,Suggested,europe|OK,"{""score"":{""raw"":0}}"
320,2023-05-10 06:42:29.513000+00:00,2023-05-10T06:42:29.513Z,iPad202,Swiped,Left,"{""score"":{""raw"":0}}"
319,2023-05-10 06:42:29.713000+00:00,2023-05-10T06:42:29.713Z,iPad202,Swiped,Right,"{""score"":{""raw"":0}}"
318,2023-05-10 06:42:48.644000+00:00,2023-05-10T06:42:48.644Z,Tablet201,Ran Out,1,"{""score"":{""raw"":0}}"
317,2023-05-10 06:42:48.979000+00:00,2023-05-10T06:42:48.979Z,Teacher,Asked,3/1,
316,2023-05-10 06:42:49.079000+00:00,2023-05-10T06:42:49.079Z,iPhone201,Swiped,Left,"{""score"":{""raw"":0}}"
315,2023-05-10 06:42:52.570000+00:00,2023-05-10T06:42:52.570Z,iPhone201,Accepted,1,"{""score"":{""raw"":0}}"
314,2023-05-10 06:42:52.791000+00:00,2023-05-10T06:42:52.791Z,Teacher,Set Turn,iPhone201,
313,2023-05-10 06:42:54.622000+00:00,2023-05-10T06:42:54.622Z,PC029,Suggested,europe|OK,
312,2023-05-10 06:42:55.063000+00:00,2023-05-10T06:42:55.063Z,PC028,Suggested,europe|OK,
311,2023-05-10 06:42:56.113000+00:00,2023-05-10T06:42:56.113Z,Android204,Suggested,europe|OK,"{""score"":{""raw"":0}}"
310,2023-05-10 06:42:56.404000+00:00,2023-05-10T06:42:56.404Z,Android203,Suggested,europe|OK,"{""score"":{""raw"":0}}"
309,2023-05-10 06:42:56.817000+00:00,2023-05-10T06:42:56.817Z,PC022,Suggested,europe|OK,
308,2023-05-10 06:42:57.256000+00:00,2023-05-10T06:42:57.256Z,Tablet201,Suggested,europe|OK,"{""score"":{""raw"":0}}"
307,2023-05-10 06:42:57.327000+00:00,2023-05-10T06:42:57.327Z,Iphone202,Suggested,europe|OK,"{""score"":{""raw"":0}}"
306,2023-05-10 06:42:57.374000+00:00,2023-05-10T06:42:57.374Z,iPad202,Suggested,europe|OK,"{""score"":{""raw"":0}}"
305,2023-05-10 06:42:57.406000+00:00,2023-05-10T06:42:57.406Z,Tablet202,Suggested,europe|OK,"{""score"":{""raw"":0}}"
